2010	Japan	Baseline	Incidence	Rates
Male_rate_	OralCav___	Esophagus_	Stomach___	Colon_____	Rectum____	Liver_____	Gallbladd_	Pancreas__	Lung______	Breast____	Uterus____	Ovary_____	Prostate__	UrinBladd_	Kidney____	Brain_CNS_	Thyroid___	Leukemia__	Remainder_
45-49__yrs	8.9000E+00	6.7000E+00	3.4200E+01	1.6600E+01	1.7600E+01	1.2300E+01	2.8000E+00	5.8000E+00	2.2700E+01	0.0000E+00	0.0000E+00	0.0000E+00	3.7000E+00	5.0000E+00	1.1800E+01	2.9000E+00	6.8000E+00	5.6000E+00	0.0000E+00
50-54__yrs	1.6300E+01	1.6600E+01	7.5100E+01	3.8000E+01	3.3000E+01	2.4200E+01	5.3000E+00	1.3700E+01	4.7100E+01	0.0000E+00	0.0000E+00	0.0000E+00	1.6500E+01	8.3000E+00	1.7600E+01	4.4000E+00	8.4000E+00	7.2000E+00	0.0000E+00
55-59__yrs	2.5800E+01	3.7100E+01	1.4750E+02	6.7400E+01	6.0400E+01	5.4200E+01	1.1200E+01	2.5400E+01	9.0600E+01	0.0000E+00	0.0000E+00	0.0000E+00	5.9800E+01	2.0900E+01	2.8600E+01	5.0000E+00	9.5000E+00	9.4000E+00	0.0000E+00
60-64__yrs	3.6600E+01	6.2600E+01	2.3600E+02	1.0770E+02	8.1400E+01	8.6500E+01	2.1400E+01	4.5800E+01	1.6020E+02	0.0000E+00	0.0000E+00	0.0000E+00	1.4460E+02	3.1700E+01	3.9700E+01	6.3000E+00	1.2400E+01	1.3700E+01	0.0000E+00
65-69__yrs	4.8900E+01	8.7000E+01	3.3260E+02	1.6130E+02	1.1070E+02	1.2250E+02	3.6900E+01	6.5400E+01	2.6530E+02	0.0000E+00	0.0000E+00	0.0000E+00	3.0180E+02	4.8300E+01	4.8800E+01	7.0000E+00	8.9000E+00	2.0000E+01	0.0000E+00
70-74__yrs	4.8800E+01	1.1080E+02	4.8770E+02	2.2820E+02	1.3690E+02	1.7450E+02	5.7600E+01	8.8000E+01	3.7020E+02	0.0000E+00	0.0000E+00	0.0000E+00	4.5600E+02	6.5400E+01	6.6600E+01	1.0100E+01	1.3500E+01	2.6200E+01	0.0000E+00
75-79__yrs	5.2800E+01	1.0510E+02	6.0530E+02	2.8140E+02	1.4320E+02	2.4410E+02	8.3100E+01	1.1360E+02	5.6620E+02	0.0000E+00	0.0000E+00	0.0000E+00	5.2490E+02	1.0520E+02	9.5700E+01	9.8000E+00	1.5200E+01	3.5500E+01	0.0000E+00
80-84__yrs	5.4300E+01	1.0130E+02	6.7640E+02	3.4270E+02	1.4690E+02	2.3600E+02	1.2160E+02	1.4510E+02	7.6710E+02	0.0000E+00	0.0000E+00	0.0000E+00	5.2000E+02	1.5650E+02	1.0160E+02	1.0900E+01	1.3900E+01	4.4300E+01	0.0000E+00
>=85___yrs	5.8000E+01	9.9500E+01	7.0830E+02	3.9020E+02	1.5760E+02	2.0750E+02	1.8270E+02	1.6550E+02	8.2490E+02	0.0000E+00	0.0000E+00	0.0000E+00	5.2990E+02	2.1210E+02	9.9800E+01	1.2000E+01	1.1800E+01	4.7200E+01	0.0000E+00
Male_se___	OralCav___	Esophagus_	Stomach___	Colon_____	Rectum____	Liver_____	Gallbladd_	Pancreas__	Lung______	Breast____	Uterus____	Ovary_____	Prostate__	UrinBladd_	Kidney____	Brain_CNS_	Thyroid___	Leukemia__	Remainder_
00-00__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
01-04__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
05-09__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
10-14__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
15-19__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
20-24__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
25-29__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
30-34__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
35-39__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
40-44__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
45-49__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
50-54__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
55-59__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
60-64__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
65-69__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
70-74__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
75-79__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
80-84__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
>=85___yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
Fem_rate__	OralCav___	Esophagus_	Stomach___	Colon_____	Rectum____	Liver_____	Gallbladd_	Pancreas__	Lung______	Breast____	Uterus____	Ovary_____	Prostate__	UrinBladd_	Kidney____	Brain_CNS_	Thyroid___	Leukemia__	Remainder_
00-00__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	2.0000E-01	1.4000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.0000E-01	3.0000E-01	2.0000E+00	0.0000E+00	3.9000E+00	0.0000E+00
01-04__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	2.0000E-01	1.4000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.0000E-01	3.0000E-01	2.0000E+00	0.0000E+00	3.9000E+00	0.0000E+00
05-09__yrs	2.0000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.0000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	6.0000E-01	0.0000E+00	0.0000E+00	1.0000E-01	1.8000E+00	0.0000E+00	2.1000E+00	0.0000E+00
10-14__yrs	3.0000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	3.0000E-01	0.0000E+00	1.0000E-01	1.0000E-01	0.0000E+00	0.0000E+00	7.0000E-01	0.0000E+00	1.0000E-01	0.0000E+00	8.0000E-01	2.0000E-01	2.7000E+00	0.0000E+00
15-19__yrs	2.0000E-01	0.0000E+00	3.0000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	2.0000E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.5000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.3000E+00	1.9000E+00	2.7000E+00	0.0000E+00
20-24__yrs	1.2000E+00	0.0000E+00	1.1000E+00	2.0000E-01	3.0000E-01	2.0000E-01	0.0000E+00	2.0000E-01	4.0000E-01	2.0000E+00	1.6000E+00	3.8000E+00	0.0000E+00	0.0000E+00	3.0000E-01	1.1000E+00	5.1000E+00	2.4000E+00	0.0000E+00
25-29__yrs	1.2000E+00	0.0000E+00	1.3000E+00	8.0000E-01	6.0000E-01	1.0000E-01	0.0000E+00	1.0000E-01	4.0000E-01	6.4000E+00	1.3500E+01	3.2000E+00	0.0000E+00	0.0000E+00	2.0000E-01	1.6000E+00	5.6000E+00	2.3000E+00	0.0000E+00
30-34__yrs	1.6000E+00	1.0000E-01	3.3000E+00	2.4000E+00	1.1000E+00	2.0000E-01	1.0000E-01	6.0000E-01	1.4000E+00	2.5900E+01	2.6900E+01	5.0000E+00	0.0000E+00	1.0000E-01	9.0000E-01	1.3000E+00	9.3000E+00	2.3000E+00	0.0000E+00
35-39__yrs	2.8000E+00	3.0000E-01	8.0000E+00	5.7000E+00	4.1000E+00	6.0000E-01	3.0000E-01	5.0000E-01	3.4000E+00	5.6100E+01	3.5700E+01	7.1000E+00	0.0000E+00	1.0000E-01	1.4000E+00	1.9000E+00	1.2200E+01	3.6000E+00	0.0000E+00
40-44__yrs	3.0000E+00	3.0000E-01	1.4100E+01	1.0200E+01	6.7000E+00	1.7000E+00	6.0000E-01	2.0000E+00	6.3000E+00	1.2650E+02	4.5800E+01	1.2800E+01	0.0000E+00	5.0000E-01	2.9000E+00	2.1000E+00	1.7900E+01	3.8000E+00	0.0000E+00
45-49__yrs	4.4000E+00	1.8000E+00	2.1000E+01	1.7800E+01	1.2000E+01	2.3000E+00	1.4000E+00	5.1000E+00	1.3700E+01	2.0060E+02	5.2900E+01	2.3800E+01	0.0000E+00	7.0000E-01	3.8000E+00	2.4000E+00	1.7400E+01	5.0000E+00	0.0000E+00
50-54__yrs	5.4000E+00	3.5000E+00	3.4200E+01	2.9500E+01	1.9400E+01	6.6000E+00	4.0000E+00	6.9000E+00	2.4800E+01	1.8050E+02	5.7900E+01	2.7800E+01	0.0000E+00	2.4000E+00	6.2000E+00	3.5000E+00	2.1900E+01	4.9000E+00	0.0000E+00
55-59__yrs	6.8000E+00	5.6000E+00	5.2400E+01	4.6500E+01	2.6600E+01	1.1100E+01	8.1000E+00	1.7100E+01	4.6500E+01	1.8070E+02	6.5300E+01	2.8100E+01	0.0000E+00	3.6000E+00	9.3000E+00	4.4000E+00	2.3100E+01	7.9000E+00	0.0000E+00
60-64__yrs	8.3000E+00	9.6000E+00	7.3200E+01	7.0100E+01	3.2500E+01	2.2400E+01	1.2200E+01	2.7300E+01	6.8500E+01	1.9270E+02	5.5400E+01	2.9000E+01	0.0000E+00	6.3000E+00	1.3900E+01	3.6000E+00	2.6300E+01	9.1000E+00	0.0000E+00
65-69__yrs	1.2100E+01	1.0400E+01	9.8800E+01	9.6700E+01	4.3300E+01	4.1600E+01	2.1700E+01	3.9000E+01	9.9900E+01	1.8640E+02	5.1500E+01	2.3400E+01	0.0000E+00	9.3000E+00	1.8900E+01	5.9000E+00	2.6400E+01	1.1800E+01	0.0000E+00
70-74__yrs	1.7500E+01	1.2100E+01	1.4520E+02	1.3270E+02	4.9400E+01	7.2800E+01	3.2300E+01	5.6700E+01	1.2860E+02	1.6540E+02	4.7000E+01	2.1100E+01	0.0000E+00	1.3800E+01	2.8000E+01	5.8000E+00	2.3100E+01	1.2300E+01	0.0000E+00
75-79__yrs	1.8000E+01	1.3000E+01	1.8200E+02	1.7390E+02	5.6900E+01	1.0190E+02	5.2800E+01	8.1400E+01	1.6740E+02	1.4040E+02	4.5000E+01	2.0300E+01	0.0000E+00	2.1600E+01	3.5500E+01	7.4000E+00	1.9700E+01	1.8100E+01	0.0000E+00
80-84__yrs	2.1500E+01	1.5800E+01	2.2260E+02	2.0620E+02	6.8000E+01	1.0550E+02	8.3600E+01	9.7600E+01	1.8680E+02	1.2730E+02	4.5400E+01	2.2600E+01	0.0000E+00	3.2800E+01	3.6000E+01	7.7000E+00	1.7700E+01	2.1300E+01	0.0000E+00
>=85___yrs	3.3100E+01	2.0100E+01	2.8850E+02	2.9250E+02	7.7600E+01	1.1530E+02	1.4340E+02	1.3150E+02	2.2940E+02	1.2830E+02	4.7100E+01	2.5000E+01	0.0000E+00	4.8900E+01	4.0900E+01	8.0000E+00	1.4500E+01	2.2700E+01	0.0000E+00
Fem_se____	OralCav___	Esophagus_	Stomach___	Colon_____	Rectum____	Liver_____	Gallbladd_	Pancreas__	Lung______	Breast____	Uterus____	Ovary_____	Prostate__	UrinBladd_	Kidney____	Brain_CNS_	Thyroid___	Leukemia__	Remainder_
00-00__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
01-04__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
05-09__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
10-14__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
15-19__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
20-24__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
25-29__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
30-34__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
35-39__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
40-44__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
45-49__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
50-54__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
55-59__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
60-64__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
65-69__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
70-74__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
75-79__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
80-84__yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
>=85___yrs	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
